date,total_pickup,is_holiday,is_weekend,season,temp,humidity,precip,precipprob,snow,windgust,windspeed,cloudcover,visibility,severerisk,icon
2020-12-13,5893,0,1,1,12.3,68.5,0.0,0,0.0,33.5,21.6,65.9,16.0,-1.0,partly-cloudy-day
2020-12-14,1423,0,0,1,5.6,76.0,26.826,100,0.0,46.9,32.4,93.7,13.4,-1.0,rain
2020-12-15,3655,0,0,1,2.6,53.5,0.0,0,0.0,29.9,23.4,61.3,16.0,-1.0,partly-cloudy-day
2020-12-16,1027,0,0,1,0.8,79.2,27.936,100,0.2,52.8,34.3,96.4,11.0,-1.0,snow
2020-12-17,2404,0,0,1,0.9,74.7,0.453,100,0.3,52.6,27.0,46.1,15.8,-1.0,snow
2020-12-18,2823,0,0,1,1.7,71.6,0.0,0,0.0,33.5,15.4,92.9,15.6,-1.0,cloudy
2020-12-19,3196,0,1,1,0.3,72.2,0.0,0,0.0,16.2,14.8,79.8,16.0,-1.0,partly-cloudy-day
2020-12-20,2890,0,1,1,4.3,79.7,0.0,0,0.0,33.5,22.0,92.2,16.0,-1.0,cloudy
2020-12-21,3026,0,0,1,5.6,85.0,0.746,100,0.0,25.2,16.3,92.0,13.1,-1.0,rain
2020-12-22,2876,0,0,1,7.1,63.9,0.267,100,0.0,64.1,39.6,64.0,15.8,-1.0,rain
2020-12-23,2959,0,0,1,4.6,69.3,0.0,0,0.0,33.1,23.8,61.1,16.0,-1.0,partly-cloudy-day
2020-12-24,1049,0,0,1,11.7,83.7,24.976,100,0.0,76.3,32.8,98.3,13.8,-1.0,rain
2020-12-25,927,1,0,1,2.1,64.6,12.67,100,0.0,58.3,28.9,90.9,15.5,-1.0,rain
2020-12-26,1546,0,1,1,-1.5,45.7,0.0,0,0.0,36.0,20.4,58.3,16.0,-1.0,partly-cloudy-day
2020-12-27,2323,0,1,1,1.0,60.6,0.0,0,0.0,23.0,17.2,68.3,16.0,-1.0,partly-cloudy-day
2020-12-28,3203,0,0,1,6.1,65.0,0.0,0,0.0,34.9,19.5,67.4,16.0,-1.0,partly-cloudy-day
2020-12-29,2725,0,0,1,3.8,46.1,0.0,0,0.0,52.9,32.7,27.0,16.0,-1.0,partly-cloudy-day
2020-12-30,2891,0,0,1,3.8,52.8,0.0,0,0.0,44.5,29.0,80.6,16.0,-1.0,partly-cloudy-day
2020-12-31,2963,0,0,1,8.6,71.0,0.0,0,0.0,47.6,28.8,94.1,16.0,-1.0,cloudy
2021-01-01,839,1,0,1,3.1,75.8,20.579,100,0.0,36.4,26.1,99.9,13.4,-1.0,rain
2021-01-02,5308,0,1,1,7.2,81.2,0.022,100,0.0,47.5,22.5,89.8,13.5,-1.0,rain
2021-01-03,1391,0,1,1,4.7,87.7,7.072,100,0.0,27.4,18.2,98.4,13.7,-1.0,rain
2021-01-04,2653,0,0,1,4.7,78.8,0.0,0,0.0,28.4,15.7,81.0,15.5,-1.0,partly-cloudy-day
2021-01-05,2693,0,0,1,5.0,79.3,0.713,100,0.0,19.1,19.8,99.5,15.7,-1.0,rain
2021-01-06,2785,0,0,1,4.7,63.4,0.0,0,0.0,49.7,33.9,99.4,16.0,-1.0,cloudy
2021-01-07,2994,0,0,1,4.2,58.8,0.0,0,0.0,51.2,31.1,47.6,16.0,-1.0,partly-cloudy-day
2021-01-08,2646,0,0,1,1.9,63.4,0.0,0,0.0,24.1,21.6,88.0,16.0,-1.0,partly-cloudy-day
2021-01-09,3682,0,1,1,3.5,45.0,0.0,0,0.0,52.1,32.5,51.5,16.0,-1.0,partly-cloudy-day
2021-01-10,3666,0,1,1,4.8,50.4,0.0,0,0.0,44.3,22.2,22.2,15.9,-1.0,partly-cloudy-day
2021-01-11,2577,0,0,1,2.4,71.5,0.0,0,0.0,19.1,12.7,78.7,15.9,-1.0,partly-cloudy-day
2021-01-12,3248,0,0,1,2.9,71.6,0.0,0,0.0,24.5,14.1,27.4,15.1,-1.0,partly-cloudy-day
2021-01-13,3465,0,0,1,3.9,71.2,0.0,0,0.0,23.0,15.8,38.6,15.7,-1.0,partly-cloudy-day
2021-01-14,3360,0,0,1,5.4,67.1,0.0,0,0.0,22.7,19.6,48.4,14.3,-1.0,partly-cloudy-day
2021-01-15,2952,0,0,1,6.3,77.0,4.271,100,0.0,41.0,23.2,91.5,14.5,-1.0,rain
2021-01-16,4272,0,1,1,5.7,65.3,0.0,0,0.0,50.0,22.7,60.9,15.8,-1.0,partly-cloudy-day
2021-01-17,3424,0,1,1,4.6,57.1,0.0,0,0.0,42.8,21.4,81.1,16.0,-1.0,partly-cloudy-day
2021-01-18,3129,1,0,1,4.4,53.7,0.0,0,0.0,49.5,27.9,74.4,16.0,-1.0,partly-cloudy-day
2021-01-19,3018,0,0,1,5.1,45.2,0.0,0,0.0,49.2,26.0,60.9,16.0,-1.0,partly-cloudy-day
2021-01-20,2321,0,0,1,3.8,51.5,0.0,0,0.0,76.2,43.7,72.3,16.0,-1.0,partly-cloudy-day
2021-01-21,3149,0,0,1,4.3,54.0,0.0,0,0.0,28.4,21.6,35.5,16.0,-1.0,partly-cloudy-day
2021-01-22,3644,0,0,1,5.1,51.2,0.0,0,0.0,50.0,30.9,28.1,15.9,-1.0,partly-cloudy-day
2021-01-23,3200,0,1,1,0.6,39.3,0.0,0,0.0,58.1,35.0,38.6,15.7,-1.0,partly-cloudy-day
2021-01-24,3053,0,1,1,-0.2,45.4,0.0,0,0.0,28.8,18.4,82.0,16.0,-1.0,partly-cloudy-day
2021-01-25,2142,0,0,1,2.2,61.8,4.369,100,0.0,20.9,16.0,99.3,14.2,-1.0,rain
2021-01-26,1781,0,0,1,1.6,93.4,1.999,100,3.1,26.3,15.6,100.0,5.7,-1.0,snow
2021-01-27,3151,0,0,1,4.1,71.2,0.0,0,0.0,40.7,27.0,94.4,14.0,-1.0,cloudy
2021-01-28,2336,0,0,1,0.4,45.8,0.022,100,0.0,68.6,43.7,61.3,16.0,-1.0,rain
2021-01-29,2569,0,0,1,-1.8,41.2,0.0,0,0.0,60.7,39.9,70.2,16.0,-1.0,partly-cloudy-day
2021-01-30,3623,0,1,1,-0.5,45.2,0.0,0,0.8,29.5,21.4,52.8,16.0,-1.0,partly-cloudy-day
2021-01-31,892,0,1,1,-0.3,83.7,10.879,100,3.0,39.2,23.6,98.4,5.7,-1.0,snow
2021-02-01,847,0,0,1,-0.3,88.2,4.385,100,2.3,55.4,30.5,99.7,9.1,-1.0,snow
2021-02-02,1304,0,0,1,1.2,75.2,3.951,100,0.6,71.0,35.5,99.8,10.5,-1.0,snow
2021-02-03,2221,0,0,1,2.5,58.3,0.0,0,0.0,57.9,36.0,76.1,16.0,-1.0,partly-cloudy-day
2021-02-04,2826,0,0,1,3.6,39.2,0.0,0,0.0,46.0,26.5,38.3,16.0,-1.0,partly-cloudy-day
2021-02-05,3746,0,0,1,7.6,51.4,1.672,100,0.0,49.7,26.6,71.1,16.0,-1.0,rain
2021-02-06,4897,0,1,1,5.8,47.3,0.0,0,0.0,41.8,25.6,85.6,16.0,-1.0,partly-cloudy-day
2021-02-07,2012,0,1,1,3.3,70.5,12.488,100,2.2,42.1,24.7,78.4,13.5,-1.0,snow
2021-02-08,2501,0,0,1,-0.6,46.6,0.11,100,0.0,27.4,22.6,25.0,16.0,-1.0,rain
2021-02-09,3207,0,0,1,4.0,64.8,0.0,0,0.0,25.2,22.8,88.0,16.0,-1.0,partly-cloudy-day
2021-02-10,2074,0,0,1,2.8,71.3,4.158,100,0.0,24.5,15.3,90.6,13.0,-1.0,rain
2021-02-11,1972,0,0,1,1.3,85.9,5.392,100,7.2,29.2,21.2,99.2,9.7,-1.0,snow
2021-02-12,2663,0,0,1,-0.8,65.5,0.0,0,0.0,24.5,21.3,99.2,15.4,-1.0,cloudy
2021-02-13,767,0,1,1,-1.1,75.8,10.642,100,0.0,27.4,21.2,99.8,12.1,-1.0,snow
2021-02-14,2150,0,1,1,0.8,84.1,0.0,0,0.0,22.7,17.4,99.6,10.9,-1.0,cloudy
2021-02-15,2445,1,0,1,2.9,78.9,5.948,100,0.0,44.3,21.3,99.6,12.0,-1.0,rain
2021-02-16,2541,0,0,1,3.3,79.1,18.7,100,0.0,54.8,33.8,93.1,13.8,-1.0,rain
2021-02-17,1652,0,0,1,-0.8,46.0,0.0,0,0.2,39.1,25.3,72.3,16.0,-1.0,partly-cloudy-day
2021-02-18,629,0,0,1,-1.3,80.0,10.552,100,0.2,33.5,23.5,98.8,9.5,-1.0,snow
2021-02-19,1812,0,0,1,1.1,80.1,1.341,100,1.4,46.1,33.0,96.6,12.1,-1.0,snow
2021-02-20,2406,0,1,1,-1.3,46.8,0.0,0,0.0,54.9,33.4,67.5,16.0,-1.0,partly-cloudy-day
2021-02-21,2657,0,1,1,-0.3,47.3,0.0,0,0.0,30.2,20.0,49.2,16.0,-1.0,partly-cloudy-day
2021-02-22,1374,0,0,1,1.3,80.1,10.542,100,1.0,60.1,23.6,85.3,13.0,-1.0,snow
2021-02-23,3024,0,0,1,6.2,68.5,0.17,100,0.0,61.4,34.5,55.6,13.1,-1.0,rain
2021-02-24,4734,0,0,1,8.5,57.3,0.0,0,0.0,41.8,27.3,43.7,16.0,-1.0,partly-cloudy-day
2021-02-25,3777,0,0,1,9.9,41.4,0.0,0,0.0,61.6,40.4,15.9,16.0,-1.0,clear-day
2021-02-26,3399,0,0,1,6.3,55.3,3.732,100,0.0,35.7,23.0,86.0,15.3,-1.0,rain
2021-02-27,4600,0,1,1,6.5,86.7,6.189,100,0.7,34.2,17.2,93.2,12.7,-1.0,snow
2021-02-28,971,0,1,1,7.7,92.9,18.62,100,0.0,36.7,16.2,97.0,10.7,-1.0,rain
2021-03-01,2222,0,0,2,8.2,72.8,9.812,100,0.0,59.4,35.0,85.2,12.1,-1.0,rain
2021-03-02,3139,0,0,2,3.2,39.4,0.0,0,0.0,62.2,33.1,28.2,16.0,-1.0,partly-cloudy-day
2021-03-03,4433,0,0,2,7.1,46.6,0.0,0,0.0,38.4,27.2,14.3,16.0,-1.0,clear-day
2021-03-04,3440,0,0,2,7.7,46.6,0.0,0,0.0,60.0,34.6,32.2,16.0,-1.0,partly-cloudy-day
2021-03-05,3214,0,0,2,1.9,36.8,0.0,0,0.0,54.6,33.5,5.1,16.0,-1.0,clear-day
2021-03-06,4693,0,1,2,3.8,39.9,0.0,0,0.0,50.0,24.2,36.9,16.0,-1.0,partly-cloudy-day
2021-03-07,3901,0,1,2,3.3,40.3,0.0,0,0.0,44.0,27.5,4.1,16.0,-1.0,clear-day
2021-03-08,3354,0,0,2,5.3,41.3,0.0,0,0.0,29.5,22.0,42.3,16.0,-1.0,partly-cloudy-day
2021-03-09,4980,0,0,2,11.5,43.8,0.0,0,0.0,35.3,19.8,67.4,16.0,-1.0,partly-cloudy-day
2021-03-10,5743,0,0,2,13.5,47.9,0.0,0,0.0,25.2,18.1,57.1,15.9,-1.0,partly-cloudy-day
2021-03-11,6446,0,0,2,17.6,38.8,0.0,0,0.0,49.3,28.0,69.3,16.0,-1.0,partly-cloudy-day
2021-03-12,5750,0,0,2,17.1,49.2,0.0,0,0.0,50.0,22.4,78.6,16.0,-1.0,partly-cloudy-day
2021-03-13,7580,0,1,2,11.5,24.3,0.0,0,0.0,47.5,29.2,70.6,16.0,-1.0,partly-cloudy-day
2021-03-14,6290,0,1,2,12.4,24.4,0.0,0,0.0,86.7,58.5,40.8,16.0,-1.0,wind
2021-03-15,3258,0,0,2,5.0,25.2,0.0,0,0.0,55.2,36.2,65.4,16.0,-1.0,partly-cloudy-day
2021-03-16,3063,0,0,2,5.7,62.5,0.0,0,0.0,35.3,19.8,99.7,15.8,-1.0,cloudy
2021-03-17,4099,0,0,2,7.9,81.0,0.0,0,0.0,20.5,10.6,99.6,13.1,-1.0,cloudy
2021-03-18,1719,0,0,2,9.8,93.5,9.687,100,0.0,51.1,30.8,100.0,10.7,-1.0,rain
2021-03-19,4317,0,0,2,7.5,47.6,0.033,100,0.0,56.5,39.0,54.9,16.0,-1.0,rain
2021-03-20,7626,0,1,2,7.2,34.6,0.0,0,0.0,20.9,24.0,14.2,16.0,-1.0,clear-day
2021-03-21,7486,0,1,2,9.7,46.7,0.0,0,0.0,23.4,15.7,24.5,16.0,-1.0,partly-cloudy-day
2021-03-22,4952,0,0,2,11.1,50.3,0.0,0,0.0,25.2,14.4,5.0,16.0,-1.0,clear-day
2021-03-23,5299,0,0,2,13.5,61.7,0.0,0,0.0,29.5,19.7,72.4,16.0,-1.0,partly-cloudy-day
2021-03-24,1737,0,0,2,13.6,92.3,40.985,100,0.0,34.2,14.4,99.9,10.2,-1.0,rain
2021-03-25,4885,0,0,2,15.2,90.9,0.0,0,0.0,29.9,12.8,95.4,10.7,-1.0,cloudy
2021-03-26,7874,0,0,2,21.7,57.9,0.0,0,0.0,73.5,39.9,52.2,16.0,-1.0,partly-cloudy-day
2021-03-27,12584,0,1,2,16.3,56.2,0.0,0,0.0,35.3,23.2,49.7,16.0,-1.0,partly-cloudy-day
2021-03-28,3670,0,1,2,15.8,75.1,13.156,100,0.0,66.6,36.8,93.2,14.4,-1.0,rain
2021-03-29,6249,0,0,2,10.7,38.9,0.0,0,0.0,73.2,43.3,21.4,15.7,-1.0,partly-cloudy-day
2021-03-30,8920,0,0,2,13.4,52.4,0.0,0,0.0,40.2,25.4,25.4,16.0,-1.0,partly-cloudy-day
2021-03-31,3038,0,0,2,15.9,84.5,21.267,100,0.0,57.2,31.2,92.5,13.6,-1.0,rain
2021-04-01,4005,0,0,2,7.3,64.7,7.763,100,0.0,65.9,47.0,83.5,15.4,-1.0,rain
2021-04-02,4852,0,0,2,3.5,38.3,0.0,0,0.0,58.6,37.9,40.9,16.0,-1.0,partly-cloudy-day
2021-04-03,10213,0,1,2,6.9,32.8,0.0,0,0.0,27.7,19.4,32.3,16.0,-1.0,partly-cloudy-day
2021-04-04,10745,0,1,2,14.5,35.0,0.0,0,0.0,47.5,27.1,49.9,16.0,-1.0,partly-cloudy-day
2021-04-05,7045,0,0,2,15.8,38.2,0.0,0,0.0,37.1,21.1,42.7,16.0,-1.0,partly-cloudy-day
2021-04-06,7245,0,0,2,17.7,42.9,0.0,0,0.0,19.8,19.1,46.9,16.0,-1.0,partly-cloudy-day
2021-04-07,7197,0,0,2,18.7,51.3,0.0,0,0.0,25.2,17.6,47.2,16.0,-1.0,partly-cloudy-day
2021-04-08,7053,0,0,2,16.9,50.2,0.0,0,0.0,39.6,27.2,68.5,16.0,-1.0,partly-cloudy-day
2021-04-09,5193,0,0,2,14.0,83.7,14.765,100,0.0,33.8,19.1,99.7,15.0,-1.0,rain
2021-04-10,10611,0,1,2,16.5,79.5,0.0,0,0.0,23.0,17.5,93.8,13.0,-1.0,cloudy
2021-04-11,8860,0,1,2,20.4,67.4,3.924,100,0.0,50.0,28.1,79.4,15.7,-1.0,rain
2021-04-12,4473,0,0,2,14.4,76.9,1.958,100,0.0,41.8,17.8,93.1,15.9,-1.0,rain
2021-04-13,5803,0,0,2,13.9,71.5,0.022,100,0.0,31.3,16.9,84.5,15.9,-1.0,rain
2021-04-14,2722,0,0,2,13.8,83.5,7.541,100,0.0,30.6,17.7,75.1,14.4,-1.0,rain
2021-04-15,6286,0,0,2,14.4,61.0,0.3,100,0.0,57.7,32.7,76.4,15.9,-1.0,rain
2021-04-16,5712,0,0,2,11.0,46.6,0.0,0,0.0,55.3,31.8,47.1,16.0,-1.0,partly-cloudy-day
2021-04-17,8598,0,1,2,11.7,55.6,0.0,0,0.0,33.8,20.4,59.0,16.0,-1.0,partly-cloudy-day
2021-04-18,8126,0,1,2,13.8,50.8,0.0,0,0.0,29.5,18.0,69.2,16.0,-1.0,partly-cloudy-day
2021-04-19,4919,0,0,2,13.1,71.5,0.314,100,0.0,24.5,17.3,66.0,15.9,-1.0,rain
2021-04-20,7185,0,0,2,16.3,59.4,0.0,0,0.0,46.9,26.1,22.1,15.9,-1.0,partly-cloudy-day
2021-04-21,4479,0,0,2,13.5,47.4,0.152,100,0.0,74.9,50.9,48.8,16.0,-1.0,rain
2021-04-22,4035,0,0,2,7.2,38.2,0.0,0,0.0,56.1,34.4,66.8,16.0,-1.0,partly-cloudy-day
2021-04-23,6642,0,0,2,11.2,41.7,0.0,0,0.0,47.6,23.6,36.6,16.0,-1.0,partly-cloudy-day
2021-04-24,7156,0,1,2,12.3,56.6,6.574,100,0.0,50.0,21.0,65.6,15.1,-1.0,rain
2021-04-25,6504,0,1,2,13.9,68.5,15.635,100,0.0,49.6,36.8,90.9,12.6,-1.0,rain
2021-04-26,5603,0,0,2,13.8,38.7,0.0,0,0.0,42.5,27.0,28.8,16.0,-1.0,partly-cloudy-day
2021-04-27,7120,0,0,2,18.8,52.9,0.0,0,0.0,40.7,30.6,67.0,16.0,-1.0,partly-cloudy-day
2021-04-28,6517,0,0,2,22.9,58.9,0.0,0,0.0,38.9,22.7,82.6,15.9,-1.0,partly-cloudy-day
2021-04-29,5881,0,0,2,24.3,62.5,0.0,0,0.0,55.8,30.1,89.7,16.0,-1.0,partly-cloudy-day
2021-04-30,5624,0,0,2,18.2,45.3,0.403,100,0.0,86.4,49.7,57.5,15.7,-1.0,rain
2021-05-01,9605,0,1,2,14.1,29.8,0.0,0,0.0,67.7,35.5,20.5,16.0,-1.0,partly-cloudy-day
2021-05-02,8885,0,1,2,20.2,44.5,0.0,0,0.0,45.8,30.7,64.1,15.9,-1.0,partly-cloudy-day
2021-05-03,4809,0,0,2,21.1,70.3,0.534,100,0.0,42.5,25.4,92.9,15.8,-1.0,rain
2021-05-04,5238,0,0,2,22.2,78.7,13.188,100,0.0,72.9,21.2,66.9,15.8,-1.0,rain
2021-05-05,5797,0,0,2,19.6,75.7,1.484,100,0.0,61.9,37.8,72.0,15.1,-1.0,rain
2021-05-06,7152,0,0,2,14.4,45.9,0.0,0,0.0,47.8,28.7,45.5,16.0,-1.0,partly-cloudy-day
2021-05-07,4967,0,0,2,12.9,68.2,2.664,100,0.0,50.0,19.6,86.8,15.8,-1.0,rain
2021-05-08,7724,0,1,2,11.5,61.7,1.038,100,0.0,57.6,33.9,65.9,15.9,-1.0,rain
2021-05-09,6572,0,1,2,14.1,58.0,0.0,0,0.0,42.2,26.4,84.1,16.0,-1.0,partly-cloudy-day
2021-05-10,6233,0,0,2,16.4,52.1,0.0,0,0.0,48.8,31.4,59.9,16.0,-1.0,partly-cloudy-day
2021-05-11,6852,0,0,2,15.9,41.8,0.0,0,0.0,38.5,23.6,71.8,15.8,-1.0,partly-cloudy-day
2021-05-12,7009,0,0,2,14.3,39.7,0.0,0,0.0,35.3,23.8,79.1,16.0,-1.0,partly-cloudy-day
2021-05-13,7765,0,0,2,16.2,41.6,0.0,0,0.0,31.7,19.3,40.4,16.0,-1.0,partly-cloudy-day
2021-05-14,8301,0,0,2,16.8,44.0,0.0,0,0.0,20.2,14.3,58.1,16.0,-1.0,partly-cloudy-day
2021-05-15,11955,0,1,2,18.2,44.7,0.0,0,0.0,16.9,15.6,52.3,16.0,-1.0,partly-cloudy-day
2021-05-16,7973,0,1,2,16.4,59.5,0.0,0,0.0,40.7,17.6,86.6,16.0,-1.0,partly-cloudy-day
2021-05-17,7239,0,0,2,18.1,59.3,0.0,0,0.0,23.4,12.1,70.6,16.0,-1.0,partly-cloudy-day
2021-05-18,8007,0,0,2,19.6,54.7,0.0,0,0.0,19.8,17.6,44.1,15.9,-1.0,partly-cloudy-day
2021-05-19,8235,0,0,2,22.0,51.6,0.0,0,0.0,20.5,19.3,24.5,15.5,-1.0,partly-cloudy-day
2021-05-20,7925,0,0,2,23.5,52.8,0.0,0,0.0,37.1,24.8,43.3,16.0,-1.0,partly-cloudy-day
2021-05-21,9470,0,0,2,21.6,47.8,0.0,0,0.0,19.4,17.7,51.1,16.0,-1.0,partly-cloudy-day
2021-05-22,11412,0,1,2,24.9,48.1,0.0,0,0.0,37.1,23.4,83.0,16.0,-1.0,partly-cloudy-day
2021-05-23,9203,0,1,2,28.9,41.1,0.0,0,0.0,48.6,30.6,58.8,16.0,-1.0,partly-cloudy-day
2021-05-24,3576,0,0,2,20.2,69.3,8.802,100,0.0,35.3,25.0,96.7,14.4,-1.0,rain
2021-05-25,7994,0,0,2,19.4,72.9,0.0,0,0.0,29.5,17.6,86.9,16.0,-1.0,partly-cloudy-day
2021-05-26,6331,0,0,2,24.6,75.1,22.213,100,0.0,63.0,26.2,71.5,15.6,-1.0,rain
2021-05-27,7948,0,0,2,25.0,56.6,0.0,0,0.0,33.8,26.6,59.1,15.9,-1.0,partly-cloudy-day
2021-05-28,6103,0,0,2,21.3,66.6,17.396,100,0.0,44.3,22.7,89.0,15.5,-1.0,rain
2021-05-29,3152,0,1,2,12.4,86.9,23.886,100,0.0,44.5,26.7,99.9,11.1,-1.0,rain
2021-05-30,6464,0,1,2,11.8,77.8,4.363,100,0.0,35.3,25.8,97.9,15.4,-1.0,rain
2021-05-31,10530,1,0,2,17.0,60.2,0.0,0,0.0,34.2,22.2,43.5,16.0,-1.0,partly-cloudy-day
2021-06-01,7170,0,0,3,19.8,68.2,0.0,0,0.0,27.7,23.5,75.6,15.9,-1.0,partly-cloudy-day
2021-06-02,7714,0,0,3,21.9,64.2,0.0,0,0.0,35.3,22.4,89.6,16.0,-1.0,partly-cloudy-day
2021-06-03,6386,0,0,3,22.6,79.9,2.89,100,0.0,35.6,29.0,94.0,14.5,-1.0,rain
2021-06-04,8497,0,0,3,23.8,75.9,2.284,100,0.0,38.9,19.9,77.0,16.0,-1.0,rain
2021-06-05,10751,0,1,3,26.5,63.1,0.0,0,0.0,37.1,23.8,29.9,15.9,-1.0,partly-cloudy-day
2021-06-06,8324,0,1,3,27.3,64.7,0.0,0,0.0,20.2,20.0,45.3,16.0,-1.0,partly-cloudy-day
2021-06-07,6826,0,0,3,27.9,70.5,0.0,0,0.0,28.1,21.4,70.9,16.0,-1.0,partly-cloudy-day
2021-06-08,7196,0,0,3,27.5,71.5,0.362,100,0.0,25.2,21.1,81.3,15.9,-1.0,rain
2021-06-09,7454,0,0,3,27.5,67.4,0.0,0,0.0,20.9,19.4,82.7,16.0,-1.0,partly-cloudy-day
2021-06-10,4876,0,0,3,25.4,76.0,23.703,100,0.0,27.7,22.5,88.4,14.6,-1.0,rain
2021-06-11,3752,0,0,3,20.5,91.0,44.222,100,0.0,38.2,23.9,100.0,10.7,-1.0,rain
2021-06-12,11896,0,1,3,21.6,72.6,0.0,0,0.0,35.3,21.2,89.6,15.9,-1.0,partly-cloudy-day
2021-06-13,9393,0,1,3,23.4,71.6,0.0,0,0.0,26.6,19.8,83.5,16.0,-1.0,partly-cloudy-day
2021-06-14,7521,0,0,3,25.0,66.2,3.639,100,0.0,62.1,31.1,67.9,15.6,-1.0,rain
2021-06-15,8625,0,0,3,23.1,63.5,40.021,100,0.0,47.9,30.4,58.7,15.4,-1.0,rain
2021-06-16,8997,0,0,3,22.8,42.9,0.0,0,0.0,36.9,22.0,48.1,16.0,-1.0,partly-cloudy-day
2021-06-17,9350,0,0,3,21.8,37.1,0.0,0,0.0,31.7,19.1,40.5,16.0,-1.0,partly-cloudy-day
2021-06-18,10793,1,0,3,23.1,52.7,0.0,0,0.0,35.3,23.5,42.4,16.0,-1.0,partly-cloudy-day
2021-06-19,11253,0,1,3,26.1,61.6,0.0,0,0.0,37.5,22.3,86.6,16.0,-1.0,partly-cloudy-day
2021-06-20,9376,0,1,3,26.9,73.0,4.034,100,0.0,31.3,23.7,79.6,15.0,-1.0,rain
2021-06-21,6733,0,0,3,26.9,75.3,1.289,100,0.0,50.6,23.5,80.1,16.0,-1.0,rain
2021-06-22,5972,0,0,3,21.2,77.9,8.386,100,0.0,35.3,20.6,82.5,15.0,-1.0,rain
2021-06-23,9821,0,0,3,19.5,50.5,0.0,0,0.0,21.2,19.9,34.4,16.0,-1.0,partly-cloudy-day
2021-06-24,9722,0,0,3,21.3,53.0,0.0,0,0.0,29.9,15.6,40.3,16.0,-1.0,partly-cloudy-day
2021-06-25,9690,0,0,3,22.1,65.2,0.0,0,0.0,28.4,19.8,56.3,15.9,-1.0,partly-cloudy-day
2021-06-26,11005,0,1,3,25.7,76.3,3.269,100,0.0,38.5,23.8,89.6,15.6,-1.0,rain
2021-06-27,9111,0,1,3,27.2,72.7,0.0,0,0.0,44.0,28.6,77.7,16.0,-1.0,partly-cloudy-day
2021-06-28,7464,0,0,3,28.3,69.4,0.0,0,0.0,33.5,21.9,30.7,15.9,-1.0,partly-cloudy-day
2021-06-29,7834,0,0,3,28.9,68.8,0.0,0,0.0,33.5,24.7,38.5,16.0,-1.0,partly-cloudy-day
2021-06-30,7344,0,0,3,29.4,61.3,0.724,100,0.0,53.6,23.9,41.5,16.0,-1.0,rain
2021-07-01,6502,0,0,3,26.2,74.2,29.964,100,0.0,92.1,14.2,79.1,16.0,-1.0,rain
2021-07-02,9191,0,0,3,23.7,68.6,2.979,100,0.0,44.6,26.6,81.2,16.0,-1.0,rain
2021-07-03,12200,0,1,3,22.2,57.5,0.225,100,0.0,52.5,25.0,70.3,16.0,-1.0,rain
2021-07-04,15905,0,1,3,24.1,61.4,0.0,0,0.0,22.3,17.6,58.5,15.9,-1.0,partly-cloudy-day
2021-07-05,10440,1,0,3,26.4,65.3,0.0,0,0.0,25.2,22.0,68.1,14.7,-1.0,partly-cloudy-day
2021-07-06,8031,0,0,3,28.4,66.3,0.0,0,0.0,44.0,24.9,35.9,16.0,-1.0,partly-cloudy-day
2021-07-07,7977,0,0,3,29.3,64.6,0.0,0,0.0,27.0,24.7,46.6,14.7,-1.0,partly-cloudy-day
2021-07-08,6462,0,0,3,26.5,72.7,5.819,100,0.0,51.8,28.6,88.4,15.9,-1.0,rain
2021-07-09,7714,0,0,3,25.2,78.2,21.001,100,0.0,48.2,27.2,69.7,15.3,-1.0,rain
2021-07-10,12593,0,1,3,24.8,62.6,0.0,0,0.0,33.5,23.4,80.1,15.9,-1.0,partly-cloudy-day
2021-07-11,9951,0,1,3,27.7,67.6,0.0,0,0.0,38.9,24.7,80.0,16.0,-1.0,partly-cloudy-day
2021-07-12,7917,0,0,3,28.9,71.6,0.0,0,0.0,30.2,26.7,65.8,16.0,-1.0,partly-cloudy-day
2021-07-13,8435,0,0,3,29.5,66.1,0.0,0,0.0,41.3,30.3,61.4,16.0,-1.0,partly-cloudy-day
2021-07-14,8226,0,0,3,27.6,67.9,0.13,100,0.0,30.2,18.1,65.2,15.7,-1.0,rain
2021-07-15,9209,0,0,3,27.6,69.1,0.0,0,0.0,27.4,21.4,68.1,16.0,-1.0,partly-cloudy-day
2021-07-16,9550,0,0,3,29.7,59.1,0.0,0,0.0,23.4,24.6,52.1,16.0,-1.0,partly-cloudy-day
2021-07-17,10356,0,1,3,29.2,66.9,0.073,100,0.0,45.6,32.2,66.4,16.0,-1.0,rain
2021-07-18,10695,0,1,3,25.6,60.0,0.0,0,0.0,46.2,27.5,73.0,15.9,-1.0,partly-cloudy-day
2021-07-19,8473,0,0,3,26.6,58.1,0.0,0,0.0,20.9,16.3,73.2,16.0,-1.0,partly-cloudy-day
2021-07-20,8843,0,0,3,28.0,57.6,0.0,0,0.0,22.3,17.3,13.6,15.2,-1.0,clear-day
2021-07-21,8814,0,0,3,27.3,60.0,10.329,100,0.0,81.4,30.7,41.6,14.2,-1.0,rain
2021-07-22,9235,0,0,3,24.6,48.3,0.0,0,0.0,31.7,22.2,62.0,16.0,-1.0,partly-cloudy-day
2021-07-23,10015,0,0,3,24.7,48.6,0.0,0,0.0,27.0,15.8,64.9,16.0,-1.0,partly-cloudy-day
2021-07-24,11117,0,1,3,25.2,58.7,0.381,100,0.0,37.1,25.0,80.7,15.8,-1.0,rain
